,id,name,employment_bus,employment_car,education_bus,education_car,healthcare_bus,healthcare_car,total_bus,total_car,employment_ratio,education_ratio,healthcare_ratio,ratio
13,E06000014,York,85.0,810.0,51.0,610.0,9.0,187.0,145.0,1607.0,0.1607752579214632,0.1134060274151223,0.0898876404494382,0.1341391941391941
14,E06000015,Derby,120.0,549.0,95.0,474.0,28.0,153.0,241.0,1168.0,0.0845239844766305,0.0799498551437466,0.09123493590329719,0.0816677779920403
15,E06000016,Leicester,176.0,2855.0,109.0,1812.0,62.0,842.0,347.0,5503.0,0.2732656835917706,0.22667398306368408,0.41738853814907256,0.2730148694643571
16,E06000017,Rutland,10.0,552.0,8.0,431.0,2.0,134.0,17.0,1114.0,0.0185873605947955,0.0203045685279187,0.0198019801980198,0.0175257731958762
17,E06000018,Nottingham,227.0,585.0,161.0,477.0,69.0,152.0,452.0,1205.0,0.2097714018477396,0.1764487447204559,0.2598601367152366,0.202149471904674
18,E06000019,"Herefordshire, County of",31.0,394.0,22.0,318.0,6.0,83.0,58.0,795.0,0.2026143790849673,0.1456953642384106,0.1739130434782608,0.1726190476190476
19,E06000020,Telford and Wrekin,42.0,2942.0,33.0,1790.0,9.0,725.0,80.0,5456.0,0.0435233160621761,0.0383561643835616,0.0257879656160458,0.0350259837194389
20,E06000021,Stoke-on-Trent,84.0,411.0,64.0,344.0,31.0,113.0,177.0,853.0,0.1299719994035376,0.1255480832436415,0.1905166678985882,0.1309055020531825
21,E06000022,Bath and North East Somerset,57.0,406.0,46.0,306.0,15.0,73.0,114.0,785.0,0.0913384119905859,0.0854824611408809,0.1351351351351351,0.0909051282322234
22,E06000023,"Bristol, City of",232.0,249.0,154.0,218.0,44.0,52.0,429.0,519.0,0.3223520415421825,0.2666649789314386,0.319375547125766,0.29959959039593864
23,E06000024,North Somerset,44.0,963.0,28.0,749.0,10.0,262.0,82.0,1974.0,0.0931983805668016,0.0797099428252685,0.1311475409836065,0.0894426387384134
24,E06000025,South Gloucestershire,97.0,288.0,75.0,231.0,22.0,61.0,193.0,576.0,0.127129750982962,0.1260504201680672,0.1506849315068493,0.1283919901370141
25,E06000026,Plymouth,99.0,137.0,78.0,113.0,24.0,22.0,196.0,272.0,0.43064436792916877,0.38003851091142493,0.5157858613589568,0.415329887697805
26,E06000027,Torbay,40.0,896.0,23.0,776.0,9.0,240.0,69.0,1912.0,0.1740376740376741,0.1344849525990965,0.16808191808191808,0.1571024617431803
